id,name,text,trans
0000000000000,プロデューサー,……叶いますように……と,……이루어지기를……
0000000000000,プロデューサー,"お、もうこんな時間か
そろそろ出ないと……！","오, 벌써 이런 시간이네
슬슬 나가야겠다……!"
0000000000000,プロデューサー,ただいま戻りました──！,다녀왔습니다──!
0000000000000,プロデューサー,"…………
……誰もいないのかな？","…………
……아무도 없는 건가?"
0000000000000,プロデューサー,"あれっ、もうこんなに遅い時間か……！
俺も早く帰らないと……","어라, 벌써 이렇게 늦은 시간인가……!
나도 빨리 돌아가야지……"
0000000000000,プロデューサー,ん？　このメモは──……,응? 이 메모는──……
0000000000000,結華,"『お願いごと見ちゃったので、プレゼント～！
頑張れ♡』","『소원 봐 버려서, 프레젠트~!
힘내라♡』"
0000000000000,プロデューサー,"（──おう。任せてくれ、結華
これからも、無理のない範囲で無茶するよ！）","(──응. 맡겨둬, 유이카
앞으로도, 무리하지 않는 선에서 달릴게!)"
info,special_communications/490102408.json,
번역자,,
