id,name,text,trans
0000000000000,プロデューサー,……叶いますように……と,……이루어지기를……
0000000000000,プロデューサー,"お、もうこんな時間か
そろそろ出ないと……！","오, 벌써 이런 시간이네
슬슬 나가야겠다……!"
0000000000000,プロデューサー,ただいま戻りました──！,다녀왔습니다──!
0000000000000,プロデューサー,"…………
……誰もいないのかな？","…………
…… 아무도 없는 건가?"
0000000000000,プロデューサー,"あれっ、もうこんなに遅い時間か……！
俺も早く帰らないと……","어라, 벌써 이렇게 늦은 시간인가……!
나도 빨리 돌아가야지……"
0000000000000,プロデューサー,ん？　このメモは──……,응? 이 메모는──……
0000000000000,灯織,"『願いごと、プロデューサーにも言えることですからね
よければおふたりでどうぞ。ちゃんとふたり分ありますよ』","『소원, 프로듀서도 빌 수 있는 거니까요
괜찮으시면 두 분이서. 제대로 두 사람 분 있어요』"
0000000000000,プロデューサー,"（…………相変わらずしっかりしてるなぁ
──うん、明日はづきさんといただこう……！）","(…………여전히 착실하구나
──응, 내일 하즈키씨랑 먹어볼까……!)"
info,special_communications/490102403.json,
번역자,,
