id,name,text,trans
3013012030010,智代子,夏葉ちゃん夏葉ちゃん！,나츠하쨩 나츠하쨩!
3013012030020,夏葉,何かしら？,무슨일이야?
3013012030030,智代子,そろそろネタばらししてほしいなーって思って！,슬슬 얘기해줘도 되지 않을까 싶어서!
3013012030040,樹里,"だな
そろそろいいんじゃねーか？","그러게
슬슬 괜찮지 않아?"
3013012030050,樹里,果穂もずっとそわそわしてるしな,카호도 쭉 안절부절하고 있고 말야
3013012030060,果穂,！！,!!
3013012030070,果穂,えへへ……っ,에헤헤……
3013012030080,凛世,"ふふ……
凛世も……","후후……
린제도……"
3013012030090,果穂,凛世さんもっ！　一緒ですね！,린제씨도! 똑같은 거네요!
3013012030100,智代子,だって、夏葉ちゃん！,"그렇대, 나츠하쨩!"
3013012030110,夏葉,……ふふ、そうね,"……후후, 그러게"
3013012030120,夏葉,それじゃあ、始めましょうか！,"그러면, 시작해볼까!"
3013012030130,智代子,わぁっ、花火だーっ！,"와앗, 불꽃놀이다!"
3013012030140,樹里,な、なんか量多くねーか？,"뭐, 뭔가 양이 많지 않아?"
3013012030150,夏葉,"うふふ、色々あったんだもの！
全部やってみたいじゃない？","우후후, 여러가지 있었는걸!
전부 해보고 싶지 않아?"
3013012030160,樹里,"いや、そーかもしんねーけど……
全部使いきれんのか……？","아니, 그럴지도 모르지만……
보통은 전부 사진 않잖아……?"
3013012030170,果穂,５人いるからきっと大丈夫です！,다섯 명이나 있으니까 분명 괜찮을 거예요!
3013012030180,凛世,はい……,네……
3013012030190,樹里,まあ、プロデューサーが来るまでまだあるしな,"뭐, 프로듀서가 올 때 까지 아직 시간도 있고"
3013012030200,夏葉,"ええ！
みんな、準備しましょう！","맞아!
다들, 준비하자!"
3013012030201,一同,はーい！,네!
3013012030210,智代子,"火ってこのろうそく使うのでいいんだよね？
どの辺に置く……？","불은 이 촛불을 쓰면 되는 거지? 
어디 쯤에 둘까……?"
3013012030220,夏葉,"そうね
火は少し離れた場所に置きましょう","그렇지
불은 조금 떨어진 곳에 두도록 하자"
3013012030230,夏葉,風除けが必要だったわね……,바람막이가 필요하겠네……
3013012030240,智代子,"風除けかぁ……
何か使えそうなもの──……","바람막이인가…… 
뭔가 쓸만한 게──……"
3013012030250,果穂,……あっ！,……앗!
3013012030260,果穂,凛世さん！　さっきの貝がらって使えませんか！,린제씨! 아까 그 조개껍데기 쓸 수 있지 않을까요!
3013012030270,凛世,"それは……
妙案です……","그것은……
묘안입니다……"
3013012030280,樹里,ん？　なんかあんのか,응? 뭔가 있는거야?
3013012030290,果穂,"凛世さんと貝がら探ししてた時に
スッゴく大きなのがあったんです！","린제씨랑 조개껍데기를 찾아다닐 때
엄청 커다란 게 있었거든요!"
3013012030300,凛世,"ふたみに……分かれた……
片方が……",두개로……갈라진……한쪽이……
3013012030310,凛世,"拾わずに……おいたのですが……
あれならば……","줍지 않고…… 놔 두었습니다만……
그거라면……"
3013012030320,夏葉,"いいと思うわ！
果穂、任せてもいいかしら？","좋다고 생각해!
카호, 맡겨도 될까?"
3013012030330,果穂,はい！,네!
3013012030340,凛世,お任せください……,맡겨주시지요……
3013012030350,夏葉,ええ、お願いするわ,"응, 부탁할게"
3013012030360,樹里,じゃーアタシらは水か,그럼ー 우리들은 물인가
3013012030370,智代子,"うん！
あとゴミ袋も！",응! 그리고 쓰레기봉지도!
3013012030380,夏葉,ふたりが戻ってくる前に準備してしまいましょう！,두사람이 돌아오기 전에 준비를 끝내자!
3013012030381,智代子＆樹里,うん！,응!
3013012030390,夏葉,うふふっ,우후훗
3013012030400,凛世,夏葉さん……？,나츠하씨……?
3013012030410,夏葉,"いいえ……
──楽しいわね！","아니……
──즐겁네!"
3013012030420,凛世,"ふふ……
はい……","후후……
네……"
3013012030430,智代子,あ、終わっちゃった……！,"아, 끝나버렸다……!"
3013012030440,智代子,次はどうしよっかな～,다음엔 뭘 해볼까~!
3013012030450,樹里,"お、果穂もか
次はどれにする？","오, 카호도 끝났구나
다음은 뭐로 할래?"
3013012030460,果穂,えっと……えっと……っ！,그러니까…… 으음……!
3013012030470,凛世,"線香花火が……
ここに……","선향불꽃이……
여기에……"
3013012030480,果穂,線香花火……っ！,선향불꽃……!
3013012030490,夏葉,"いいわね！
誰が一番長く落とさずにいられるか、勝負よ！","괜찮네!
누가 제일 오래 꺼트리지 않는 지 승부야!"
3013012030500,樹里,はは、また勝負かよ,"하하, 또 승부냐고"
3013012030510,智代子,"ふふ……！
じゃあみんな一本ずつ持ってー！","후후……!
그럼 다들 하나씩 들고 기다려ー!"
3013012030520,夏葉,準備はいいかしら？,준비는 된걸까?
3013012030521,一同,はい！,네!
3013012030530,夏葉,いくわよ……,간다……
3013012030540,夏葉,よーい……スタート！,준비하시고…… 스타트!
info,produce_events/301301203.json,
译者,,
