id,name,text,trans
2018009030010,冬優子,"せーんぱいっ
耳のカチューシャ買いませんか？","선~배
동물귀 머리띠 사지 않을래요?"
2018009030020,冬優子,"ほらあれっ、可愛いです！
白うさぎと、黒うさぎ！","봐요 저거, 귀여워요!
흰 토끼랑, 검은 토끼!"
2018009030030,冬優子,"……えーっ、ふゆだけはやです
先輩がつけないならふゆもしませんーっ","……에~, 후유만 하는 건 싫어요
선배가 안 할 거면 후유도 안 할래요"
2018009030040,冬優子,か、かわいい……！,"귀, 귀엽다고요……!"
2018009030050,冬優子,"っ、そう言ってもらえるのは嬉しいですけど……
でも、でもっ","읏, 그렇게 말해주시는 건 기쁘지만……
그래도, 그래도"
2018009030060,冬優子,……ふゆ、おそろいがいいんだもん……,"……후유, 같은 게 좋은걸……"
2018009030070,冬優子,"！
先輩も買ってくれるんですか！？","!
선배도 사주시는 거예요!?"
2018009030080,冬優子,わーいっ、先輩大好きっ,"와아, 선배 정말 좋아해요"
2018009030090,冬優子,"お昼、どうしましょうか……？
ふゆはスイーツもつけようかなって思ってますけど……","점심, 어떻게 할까요……?
후유는 스위츠도 주문할까 싶은데요……"
2018009030100,冬優子,"え……？　はわ……っ
か、カップル用トロピカルパフェ……！？","에……? 와앗……
커, 커플용 트로피컬 파르페……!?"
2018009030110,冬優子,せ、先輩、本気で言ってます……？,"서, 선배, 진심으로 하는 말이에요……?"
2018009030120,冬優子,"……先輩がいいなら、
ふゆは食べる用意があるというか、なんというか……","……선배가 괜찮다면,
후유는 먹을 의향이 있달까, 뭐랄까……"
2018009030130,冬優子,"──あ！　その顔、からかってましたね！？
本気じゃなかったんですね！？　もうっ","──아! 그 표정! 놀리신 거죠!?
진심이 아니었던 거죠!? 정말"
2018009030140,冬優子,先輩と一緒なら、ふゆは恥ずかしくても大丈夫なのに,"선배랑 함께라면, 후유는 부끄러운 것도 괜찮은데"
2018009030150,冬優子,……先輩はイジワルです,……선배는 심술쟁이예요
2018009030160,冬優子,"わっ、見てください先輩！
街並みからもう、すっごくおしゃれ……！","아핫, 보세요 선배!
상점가부터, 엄청 세련됐어요……!"
2018009030170,冬優子,"新しくできたエリアなんですってー
えへへっ、知ってます？　ゴンドラが人気なんですよ","새롭게 생긴 에어리어래요
에헤헷, 알고 계세요? 곤돌라가 엄청 인기있다는 것 같아요"
2018009030180,冬優子,"……、そりゃあ、先輩とお出かけなんですから
楽しみで仕方なかったし、調べるぐらい……","……그야, 선배랑 외출하는 거니까
기대돼서 어쩔 수 없었다구요, 알아보는 것 정도는……"
