id,name,text,trans
0000000000000,机上のメモ,"『日頃のご愛顧に感謝♡　バレンタインの差入れです
女子のみなさまもどうぞー♡♡　メイクチーム一同』","'항상 돌봐주셔서 감사해요♡ 발렌타인 선물이에요
여성분들도 드세요ー♡♡ 메이크업팀 일동'"
0000000000000,プロデューサー,"──そうか
バレンタインだったな","──그렇구나
발렌타인이었네"
4901028710010,にちか,"……なんかほんとこういうの、最悪な習慣っていうか
ゼンレイシュギ？　の最たるものじゃないですかー","……진짜 뭔가 이런 거, 최악의 관습이라고 할까
전례주의? 의 최고봉이잖아요ー"
4901028710020,にちか,"いつもこうしてるから今年もやらなきゃ、みたいな
周りに合わせろって空気強すぎて無理じゃないですー？","계속 이래왔으니까 올해도 해야지, 이렇게
주위에 맞추라는 분위기 너무 심해서 무리잖아요ー?"
0000000000000,プロデューサー,"うーん……
はは、そういう事情もあるのかもしれないけど","으음……
하하, 그런 사정도 있을지 모르지만"
0000000000000,プロデューサー,"感謝してくれる気持ちが、
嘘ってことにはならないんじゃないか？","감사하는 마음이
거짓이 될 수는 없잖아?"
4901028710030,にちか,"ち、チョコレートあげれば感謝してることになるとか
簡単だなー…………！","초, 초콜렛 주면 감사한다는 뜻이 된다니
참 쉽네ー…………!"
4901028710040,にちか,"あーっ、じゃこれお姉ちゃんの手伝いでラッピングした
商品の余りですけどいりますー？","아ー, 그럼 이거 언니 심부름으로 포장한 상품
남은 건데 필요하세요ー?"
0000000000000,プロデューサー,……はは,……하하
0000000000000,プロデューサー,"うん。ありがとう
気持ちも、大事に頂くよ","응. 고마워
마음도 소중히 받을게"
4901028710050,にちか,"……うわ
…………うーわー────","……우와
…………우ー와ー────"
info,special_communications/490102871.json,
번역자,,
