id,name,text,trans
2007010030010,結華,三峰は、大丈夫って言った,"미츠미네는, 괜찮다고 했어"
2007010030020,結華,"オーディション落ちちゃったのはショックだし、
イメージのこととか……確かに複雑だけど","오디션 떨어진 건 쇼크고, 
이미지 라든가…… 확실히 복잡하지만"
2007010030030,結華,"でも、これはまず自分で処理する
だから──信じて？","그래도, 이건 우선 스스로 처리할게
그러니까──믿어줘?"
0000000000000,プロデューサー,（………………）,(………………)
0000000000000,プロデューサー,（俺は……勝手に…………）,(난…… 멋대로…………)
0000000000000,プロデューサー,（………………）,(………………)
0000000000000,プロデューサー,──すまなかった！,──미안했어!
2007010030040,結華,えっ……？！,엣……?!
2007010030050,結華,"な、なになになに？
なんか謝ってもらうようなことあったっけ……？！","무, 뭐야뭐야뭐야?
뭔가 사과받을 만한 일 있었어……?!"
0000000000000,プロデューサー,……この間の,……저번에
2007010030060,結華,うん……！,응……!
0000000000000,プロデューサー,オーディションの結果を聞いた日のことだ,오디션 결과를 들은 날에 있었던 일
2007010030070,結華,うん……？,응……?
0000000000000,プロデューサー,"結華の『大丈夫だ』っていう気持ちを
無視しそうになったこと","유이카가 『괜찮다』란 마음을
무시할뻔 했던 거"
0000000000000,プロデューサー,"……そういう、結華を見くびるような
失礼な態度をとってしまったこと","……그런, 유이카를 깔보는 듯한
무례한 태도를 취해버린 거"
0000000000000,プロデューサー,"謝らなきゃと思ったんだ
──本当に、申し訳ない","사과해야겠다고 생각했어
──정말, 미안해"
2007010030080,結華,……いやいやいや,……아니아니아니
2007010030090,結華,"プロデューサー、気にしすぎ
三峰、それもう済んだことだと思ってたよ？","프로듀서, 지나친 걱정이야
미츠미네, 그건 벌써 끝난 일이라고 생각했다구?"
0000000000000,プロデューサー,──……でも……,──……그래도……
2007010030100,結華,"でもじゃない
──だってさぁ","그래도가 아냐
──그야"
2007010030110,結華,"三峰が『それはやめて』って言って、
プロデューサーは『あ、俺間違ってた』って納得してくれて","미츠미네가 『그건 그만해』라고 했고,
프로듀서는 『아, 내가 잘못했어』라고 납득해줘서"
2007010030120,結華,"ちゃんとお互いにわかり合って、
あの日は別れたわけでしょ？","제대로 서로 이해한 다음
그 날은 헤어졌잖아?"
0000000000000,プロデューサー,──……ああ,──……응
2007010030130,結華,"じゃあ、それで解決じゃない？
変に引きずらなくていいんだよ","그럼, 그걸로 해결 아냐?
이상하게 질질끌지 않아도 돼"
2007010030140,結華,"正しい手順踏んでるじゃん
──……それに","올바른 순서를 밟고 있잖아
──……게다가"
2007010030150,結華,三峰は、嬉しかったんだから,"미츠미네는, 기뻤으니까"
0000000000000,プロデューサー,え──,에──
2007010030160,結華,"『今の、嫌だよ』って、ちゃんと言えてさ
プロデューサーにもそれを、わかってもらえて","『지금 거, 싫어』라고, 제대로 말해서 말야
프로듀서도 그걸, 알아 줘서"
2007010030170,結華,何かあったら──……,무슨일이 있다면──……
2007010030180,結華,"……何があっても
こうやって、すり合わせればいいんだなって","……무슨 일이 있어도
이렇게, 조율하면 된다고"
2007010030190,結華,そういうことが、できるんだなって,"이런 일이, 가능하다고"
2007010030200,結華,"実感できて、嬉しかった
──だからプロデューサーも、気にしないでよ","실감할 수 있어서, 기뻤어
──그러니까 프로듀서도, 신경쓰지마"
2007010030210,結華,"お互い納得し合ったら、
それでおっけー、そこでおしまい！","서로 납득한다면,
그걸로 오케이, 거기서 끝!"
2007010030220,結華,そうでしょう？　──……ね？,그렇잖아? ──……맞지?
0000000000000,プロデューサー,結華…………,유이카…………
select,,……ありがとうな,……고마워
select,,正しい手順、か,"올바른 순서, 인가"
select,,（──ああ……）,(──아아……)
0000000000000,プロデューサー,"……──俺も、嬉しい
結華と、そういうことがちゃんとできたら","……──나도, 기뻐
유이카랑, 그런 걸 제대로 할 수 있다면"
0000000000000,プロデューサー,一個一個……ちゃんとすり合わせていけたら,한개 한개…… 제대로 조율해나갈 수 있다면
2007010030230,結華,"うん
やっていこう、プロデューサー","응
해 나가자, 프로듀서"
2007010030240,結華,だから変な気遣いはな～し,그러니까 이상한 배려는 금지
0000000000000,プロデューサー,"はは、うん。すまん
──ありがとう","하하, 응. 미안
──고마워"
2007010030250,結華,……ん,……응
0000000000000,プロデューサー,"……──もう一度だけ謝らせてくれ、すまなかった
気にしすぎだった","……──한번만 더 사과하게 해줘, 미안했어
지나친 걱정이었어"
2007010030260,結華,"そうそう！
毎回気にされてたら三峰も言いづらいし","그래 그래!
매번 신경쓰면 미츠미네도 말하기 어렵고"
0000000000000,プロデューサー,はは、その通りだな……,"하하, 그말대로네……"
2007010030270,結華,"……──三峰は、さ
全部教えるって、決めたから","……──미츠미네는, 말야
전부 알려주겠다고, 정했으니까"
0000000000000,プロデューサー,え？,에?
2007010030280,結華,"言えること、全部
今は言えないことも──もし言えるようになったら、全部","말할 수 있는 것, 전부
지금은 말할 수 없는 것도── 만약 말할 수 있게 된다면, 전부"
2007010030290,結華,ちゃんとわかり合いたいから、言うって決めた,"제대로 알아가고 싶으니까, 말하기로 정했어"
2007010030300,結華,"──それ以外の、責めるような意味はないので！
今回みたいに、変な後ろめたさを見出されても困ります！","──그거 말곤, 탓할만한 건 없으니까!
이번처럼, 이상하게  뒤가 켕기는 걸 들키면 곤란합니다!"
2007010030310,結華,──ね？,──알았지?
0000000000000,プロデューサー,──おう！,──응!
0000000000000,プロデューサー,はーー……！,하ーー……!
2007010030320,結華,"ええっ！？
今度は何？　なんのため息！？","에엣!?
이번엔 뭐야? 어떤 의미의 한숨이야!?"
0000000000000,プロデューサー,"いや、すまん……──！
今のでなんか、すごく安心して……","아니, 미안……──!
지금 걸로 뭔가, 엄청 안심해서……"
0000000000000,プロデューサー,……悪いな、こんなで……,"……미안해, 이래서……"
2007010030330,結華,……バカだなぁ,……바보네
