id,name,text,trans
0,テレビの音声,『もうええわ！　どうも失礼しました～』,『이제 됐어! 실례 많았습니다~』
0,テレビの音声,『わはは──…………』,『와하하──…………』
4001030020010,甜花,………………,………………
0,テレビの音声,『……続いてのコンビは……こちら──…………』,『……다음 콤비는……이분들──…………』
4001030020020,甜花,あぅ…………,아으…………
4001030020030,甜花,……コンティニュー…………,……컨티뉴…………
4001030020040,甜花,………………,………………
4001030020050,甜花,あふ………,아흐………
4001030020060,甜花,…………ん……,…………음……
0,パパ,『──甜花、甘奈。ちょっとおいで』,"『──텐카, 아마나. 잠깐 이리 와보렴』"
0,パパ,『今日はふたりにおともだちを紹介するよ』,『오늘은 둘에게 친구를 소개할게』
4001030020070,甘奈,『おともだち？』,『친구?』
0,パパ,"『ああ、そうだ
ふたりがたくさんお願いしていた……』","『응, 그래
둘이 그토록 바라던……』"
4001030020080,甜花,"『わ……！
デビたろう……！』","『와……!
데비타로……!』"
4001030020090,甘奈,『とっても、とっても、大きい……！』,"『엄청, 엄청, 커……!』"
0,ママ,『ふふ、ふたりでかわいがってあげてね』,"『후후, 둘이서 귀여워해주렴』"
4001030020100,甜花,"『うん……！
いっぱい、ぎゅーってする……！』","『응……!
잔뜩, 꼬옥ー 해줄게……!』"
4001030020110,甘奈,"『パパ、ママ……
ありがとーー！』","『아빠, 엄마……
고마워ーー!』"
4001030020120,off,はじめて、デビ太郎がおうちに来た日……,"처음으로, 데비타로가 집에 온 날……"
4001030020130,off,その日から……毎日、一緒,"그날부터……매일, 함께"
4001030020140,off,遊ぶ時も、ごはんの時も、おやつの時も……,"놀 때도, 밥 먹을 때도, 간식 먹을 때도……"
4001030020150,off,"お昼寝の時も……
ふたりの真ん中……置いて、ぎゅー……","낮잠 잘 때도……
두 사람의 한가운데……놓고서, 꼬옥ー……"
4001030020160,off,けど、甜花……,"그치만, 텐카……"
4001030020170,off,"だんだんデビ太郎に
なーちゃん、取られた気持ちになって……","점점 데비타로한테
나쨩, 빼앗긴 기분이 들어서……"
4001030020180,甜花,『もういい、なーちゃんにあげる』,"『이제 됐어, 나쨩한테 줄게』"
4001030020190,off,"ぽいって……
デビ太郎……投げちゃった","휙 하고……
데비타로……던져버렸어"
4001030020200,甘奈,"『てんかちゃん、どうしたの？
……おこってる……？』","『텐카쨩, 왜 그래?
……화났어……?』"
4001030020210,甜花,『おこってない』,『화 안났어』
4001030020220,off,"ぷいって……
そっぽ、向いて","뾰로통해져서……
딴 데, 보고"
4001030020230,甘奈,『……てんかちゃん』,『……텐카쨩』
4001030020240,甜花,『…………』,『…………』
4001030020250,甘奈,『……てんかちゃん』,『……텐카쨩』
4001030020260,甜花,『………………』,『………………』
4001030020270,甜花,『……なあに』,『……왜애』
4001030020280,甘奈,『あげる』,『줄게』
4001030020290,甘奈,"『あまなばっかりデビたろうとあそんじゃった
てんかちゃんも、あそびたかったんでしょ』","『아마나만 데비타로랑 놀아버렸어
텐카쨩도, 놀고 싶었던 거잖아』"
4001030020300,甘奈,『ごめんね』,『미안해』
4001030020310,甘奈,『てんかちゃんに、あげる』,"『텐카쨩한테, 줄게』"
4001030020320,甜花,──むにゃっ,──므냣
4001030020330,甜花,………………,………………
4001030020340,甜花,あぅ…………寝てた……,아으…………자버렸어……
0,テレビの音声,『──冬の夜空に願いを』,『──겨울 밤하늘에 소원을』
0,テレビの音声,『ふたご座流星群がこの冬もやってきます』,『쌍둥이자리 유성군이 올 겨울에도 찾아옵니다』
0,テレビの音声,『本日はこちらを特集し──』,『오늘은 이를 특집으로──』
4001030020350,甜花,…………,…………
4001030020360,甜花,ん……んー……,음……으ー……
4001030020370,甜花,"ごめんね、デビ太郎……
枕にしちゃった……","미안해, 데비타로……
베개로 써버렸어……"
4001030020380,甜花,"なーちゃんのこと……
一緒に、見に行こ……？","나쨩……
같이, 보러 가자……?"
4001030020390,甜花,…………,…………
4001030020400,甘奈,すー……すー……,새근ー……새근ー……
4001030020410,甜花,…………,…………
4001030020420,甜花,……まだ、熱い……,"……아직, 뜨거워……"
4001030020430,甜花,…………,…………
4001030020440,甜花,明日は…………,내일은…………
4001030020450,甜花,甜花、もうちょっと……頑張るから……ね,"텐카, 좀 더……힘낼 테니까……응?"
4001030020460,甜花,"早く、よくなりますように……
なーちゃん……","얼른, 좋아지기를……
나쨩……"
4001030020470,甜花,…………,…………
info,game_event_communications/400103002.json,
번역자,,
