id,name,text,trans
0000000000000,町人１,悪いのはこいつでい！,나쁜 건 이놈이오!
0000000000000,町人２,"なんだと！
先に手ぇ出したのはそっちじゃねぇか！","뭣이!
먼저 손댄 건 그쪽이잖나!"
4901021770010,灯織,"先も後も関係ありません
どちらも悪いです！","오십보백보입니다
둘 다 나빠요!"
4901021770020,灯織,"連れて行きましょう
ひとりお願いしてもいいですか？","끌고 갑시다
한 분 부탁드려도 될까요?"
0000000000000,同心,……あ、ああ……,"……아, 응……"
0000000000000,同心,でも、捕まえるのはちょっとやりすぎじゃないか,"근데, 잡는 건 좀 지나치지 않나"
0000000000000,同心,町人同士のちょっとした小競り合いだぞ,동네 사람끼리의 사소한 몸싸움이야
4901021770030,灯織,"何を言っているんですか
甘すぎます！","무슨 말을 하는 건가요
너무 물러요!"
4901021770040,灯織,"皆迷惑していましたし、
ああいうことが積み重なって、治安が悪化していくんです","모두에게 민폐를 끼쳤고
그런 것들이 쌓이면서 치안이 악화되는 거예요"
4901021770050,灯織,江戸の平穏は私たちが守らないと……！,에도의 평온은 우리가 지켜야 해……!
info,special_communications/490102177.json,
번역자,사이버교주,
